_id,ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,cost_yr,median_income,affordability_ratio,LL95_affordability_ratio,UL95_affordability_ratio,se_food_afford,rse_food_afford,food_afford_decile,CA_RR_Affordability,ave_fam_size,version
1129,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,03274,Avalon city,Los Angeles,06037,Southern California,14,5743.9293756,41190,0.1394496,0,0.2920286,0.0778464,55.8240375,,0.5234545,2.41,2013-04-12 04:33:06.227000
1130,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,03274,Avalon city,Los Angeles,06037,Southern California,14,5743.9293756,,,,,,,,,2.41,2013-04-12 04:33:06.227000
1131,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,03274,Avalon city,Los Angeles,06037,Southern California,14,5743.9293756,40179,0.1429585,0,0.4135276,0.1380455,96.56332,,0.5366258,2.41,2013-04-12 04:33:06.227000
1132,757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,03274,Avalon city,Los Angeles,06037,Southern California,14,5743.9293756,,,,,,,,,2.41,2013-04-12 04:33:06.235000
1133,757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,03274,Avalon city,Los Angeles,06037,Southern California,14,5743.9293756,,,,,,,,,2.41,2013-04-12 04:33:06.235000
1134,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,03274,Avalon city,Los Angeles,06037,Southern California,14,5743.9293756,40786,0.1408309,0,0.2838707,0.0729795,51.8206306,9,0.5286395,2.41,2013-04-12 04:33:06.235000
1135,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,03302,Avenal city,Kings,06031,San Joaquin Valley,10,8498.1674208,,,,,,,,,4.18,2013-04-12 04:33:06.218000
1136,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,03302,Avenal city,Kings,06031,San Joaquin Valley,10,8498.1674208,,,,,,,,,4.18,2013-04-12 04:33:06.227000
1137,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,03302,Avenal city,Kings,06031,San Joaquin Valley,10,8498.1674208,,,,,,,,,4.18,2013-04-12 04:33:06.227000
1138,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,03302,Avenal city,Kings,06031,San Joaquin Valley,10,8498.1674208,7880,1.0784476,0,3.1803664,1.0724076,99.4399273,,4.048188,4.18,2013-04-12 04:33:06.227000
1139,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,03302,Avenal city,Kings,06031,San Joaquin Valley,10,8498.1674208,,,,,,,,,4.18,2013-04-12 04:33:06.227000
1140,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,03302,Avenal city,Kings,06031,San Joaquin Valley,10,8498.1674208,26371,0.3222543,0,0.6923265,0.1888124,58.5911186,,1.2096516,4.18,2013-04-12 04:33:06.227000
1141,757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,03302,Avenal city,Kings,06031,San Joaquin Valley,10,8498.1674208,,,,,,,,,4.18,2013-04-12 04:33:06.235000
1142,757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,03302,Avenal city,Kings,06031,San Joaquin Valley,10,8498.1674208,,,,,,,,,4.18,2013-04-12 04:33:06.235000
1143,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,03302,Avenal city,Kings,06031,San Joaquin Valley,10,8498.1674208,9559,0.8890226,0,2.2041508,0.6709837,75.474314,1,3.33714,4.18,2013-04-12 04:33:06.235000
1144,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,03316,Avery CDP,Calaveras,06009,Central/Southeast Sierra,03,,,,,,,,,,,2013-04-12 04:33:06.218000
1145,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,03316,Avery CDP,Calaveras,06009,Central/Southeast Sierra,03,,,,,,,,,,,2013-04-12 04:33:06.227000
1146,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,03316,Avery CDP,Calaveras,06009,Central/Southeast Sierra,03,,,,,,,,,,,2013-04-12 04:33:06.227000
1147,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,03316,Avery CDP,Calaveras,06009,Central/Southeast Sierra,03,,,,,,,,,,,2013-04-12 04:33:06.227000
1148,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,03316,Avery CDP,Calaveras,06009,Central/Southeast Sierra,03,,,,,,,,,,,2013-04-12 04:33:06.227000
1149,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,03316,Avery CDP,Calaveras,06009,Central/Southeast Sierra,03,,,,,,,,,,,2013-04-12 04:33:06.227000
1150,757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,03316,Avery CDP,Calaveras,06009,Central/Southeast Sierra,03,,,,,,,,,,,2013-04-12 04:33:06.235000
1151,757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,03316,Avery CDP,Calaveras,06009,Central/Southeast Sierra,03,,,,,,,,,,,2013-04-12 04:33:06.235000
1152,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,03316,Avery CDP,Calaveras,06009,Central/Southeast Sierra,03,,,,,,,,,,,2013-04-12 04:33:06.235000
1153,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,03330,Avilla Beach CDP,San Luis Obispo,06079,San Luis Obispo,11,4767.24,,,,,,,,,2,2013-04-12 04:33:06.227000
1154,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,03330,Avilla Beach CDP,San Luis Obispo,06079,San Luis Obispo,11,4767.24,,,,,,,,,2,2013-04-12 04:33:06.227000
1155,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,03330,Avilla Beach CDP,San Luis Obispo,06079,San Luis Obispo,11,4767.24,,,,,,,,,2,2013-04-12 04:33:06.227000
1156,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,03330,Avilla Beach CDP,San Luis Obispo,06079,San Luis Obispo,11,4767.24,,,,,,,,,2,2013-04-12 04:33:06.227000
1157,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,03330,Avilla Beach CDP,San Luis Obispo,06079,San Luis Obispo,11,4767.24,,,,,,,,,2,2013-04-12 04:33:06.227000
1158,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,03330,Avilla Beach CDP,San Luis Obispo,06079,San Luis Obispo,11,4767.24,,,,,,,,,2,2013-04-12 04:33:06.235000
1159,757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,03330,Avilla Beach CDP,San Luis Obispo,06079,San Luis Obispo,11,4767.24,,,,,,,,,2,2013-04-12 04:33:06.235000
1160,757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,03330,Avilla Beach CDP,San Luis Obispo,06079,San Luis Obispo,11,4767.24,,,,,,,,,2,2013-04-12 04:33:06.235000
1161,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,03330,Avilla Beach CDP,San Luis Obispo,06079,San Luis Obispo,11,4767.24,,,,,,,,,2,2013-04-12 04:33:06.235000
1162,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,03344,Avocado Heights CDP,Los Angeles,06037,Southern California,14,8467.3972992,,,,,,,,,3.54,2013-04-12 04:33:06.218000
1163,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,03344,Avocado Heights CDP,Los Angeles,06037,Southern California,14,8467.3972992,38750,0.2185135,0,0.8037814,0.2986061,136.6533974,,0.8202379,3.54,2013-04-12 04:33:06.227000
1164,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,03344,Avocado Heights CDP,Los Angeles,06037,Southern California,14,8467.3972992,,,,,,,,,3.54,2013-04-12 04:33:06.227000
1165,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,03344,Avocado Heights CDP,Los Angeles,06037,Southern California,14,8467.3972992,31563,0.2682697,0.152568,0.3839714,0.0590315,22.0045268,,1.0070088,3.54,2013-04-12 04:33:06.227000
1166,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,03344,Avocado Heights CDP,Los Angeles,06037,Southern California,14,8467.3972992,,,,,,,,,3.54,2013-04-12 04:33:06.227000
1167,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,03344,Avocado Heights CDP,Los Angeles,06037,Southern California,14,8467.3972992,,,,,,,,,3.54,2013-04-12 04:33:06.227000
1168,757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,03344,Avocado Heights CDP,Los Angeles,06037,Southern California,14,8467.3972992,,,,,,,,,3.54,2013-04-12 04:33:06.235000
1169,757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,03344,Avocado Heights CDP,Los Angeles,06037,Southern California,14,8467.3972992,,,,,,,,,3.54,2013-04-12 04:33:06.235000
1170,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,03344,Avocado Heights CDP,Los Angeles,06037,Southern California,14,8467.3972992,31250,0.2709567,0.1715937,0.3703197,0.0506954,18.7097873,5,1.017095,3.54,2013-04-12 04:33:06.235000
1171,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,03386,Azusa city,Los Angeles,06037,Southern California,14,8870.0220816,,,,,,,,,3.76,2013-04-12 04:33:06.218000
1172,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,03386,Azusa city,Los Angeles,06037,Southern California,14,8870.0220816,21875,0.4054867,0,2.591457,1.115291,275.0499349,,1.5220827,3.76,2013-04-12 04:33:06.227000
1173,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,03386,Azusa city,Los Angeles,06037,Southern California,14,8870.0220816,32279,0.2747923,0.0781057,0.471479,0.1003503,36.5186095,,1.0314929,3.76,2013-04-12 04:33:06.227000
1174,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,03386,Azusa city,Los Angeles,06037,Southern California,14,8870.0220816,27000,0.3285193,0.2130773,0.4439614,0.058899,17.9286278,,1.2331689,3.76,2013-04-12 04:33:06.227000
1175,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,03386,Azusa city,Los Angeles,06037,Southern California,14,8870.0220816,,,,,,,,,3.76,2013-04-12 04:33:06.227000
1176,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,03386,Azusa city,Los Angeles,06037,Southern California,14,8870.0220816,34063,0.2604005,0,0.611289,0.1790248,68.7497786,,0.97747,3.76,2013-04-12 04:33:06.227000
1177,757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,03386,Azusa city,Los Angeles,06037,Southern California,14,8870.0220816,,,,,,,,,3.76,2013-04-12 04:33:06.235000
1178,757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,03386,Azusa city,Los Angeles,06037,Southern California,14,8870.0220816,,,,,,,,,3.76,2013-04-12 04:33:06.235000
1179,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,03386,Azusa city,Los Angeles,06037,Southern California,14,8870.0220816,28006,0.3167186,0.2315867,0.4018505,0.0434346,13.7139524,4,1.1888724,3.76,2013-04-12 04:33:06.235000
1180,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,03512,Baker CDP,San Bernardino,06071,Southern California,14,9155.1984,,,,,,,,,3.68,2013-04-12 04:33:06.227000
1181,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,03512,Baker CDP,San Bernardino,06071,Southern California,14,9155.1984,,,,,,,,,3.68,2013-04-12 04:33:06.227000
1182,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,03512,Baker CDP,San Bernardino,06071,Southern California,14,9155.1984,,,,,,,,,3.68,2013-04-12 04:33:06.227000
1183,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,03512,Baker CDP,San Bernardino,06071,Southern California,14,9155.1984,,,,,,,,,3.68,2013-04-12 04:33:06.227000
1184,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,03512,Baker CDP,San Bernardino,06071,Southern California,14,9155.1984,,,,,,,,,3.68,2013-04-12 04:33:06.227000
1185,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,03512,Baker CDP,San Bernardino,06071,Southern California,14,9155.1984,,,,,,,,,3.68,2013-04-12 04:33:06.235000
1186,757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,03512,Baker CDP,San Bernardino,06071,Southern California,14,9155.1984,,,,,,,,,3.68,2013-04-12 04:33:06.235000
1187,757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,03512,Baker CDP,San Bernardino,06071,Southern California,14,9155.1984,,,,,,,,,3.68,2013-04-12 04:33:06.235000
1188,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,03512,Baker CDP,San Bernardino,06071,Southern California,14,9155.1984,,,,,,,,,3.68,2013-04-12 04:33:06.235000
1189,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,03526,Bakersfield city,Kern,06029,San Joaquin Valley,10,7731.1179,2500,3.0924472,,,,,,11.6081737,3.5,2013-04-12 04:33:06.218000
1190,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,03526,Bakersfield city,Kern,06029,San Joaquin Valley,10,7731.1179,32061,0.2411378,0.0139023,0.4683733,0.1159365,48.0789422,,0.9051631,3.5,2013-04-12 04:33:06.227000
1191,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,03526,Bakersfield city,Kern,06029,San Joaquin Valley,10,7731.1179,21927,0.3525844,0.2845314,0.4206373,0.0347209,9.847542,,1.3235023,3.5,2013-04-12 04:33:06.227000
1192,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,03526,Bakersfield city,Kern,06029,San Joaquin Valley,10,7731.1179,18446,0.4191216,0.3514675,0.4867758,0.0345174,8.2356551,,1.5732644,3.5,2013-04-12 04:33:06.227000
1193,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,03526,Bakersfield city,Kern,06029,San Joaquin Valley,10,7731.1179,,,,,,,,,3.5,2013-04-12 04:33:06.227000
1194,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,03526,Bakersfield city,Kern,06029,San Joaquin Valley,10,7731.1179,32117,0.2407173,0.2091668,0.2722678,0.0160972,6.6871762,,0.9035848,3.5,2013-04-12 04:33:06.227000
1195,757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,03526,Bakersfield city,Kern,06029,San Joaquin Valley,10,7731.1179,21853,0.3537783,0,0.8045629,0.2299921,65.0102363,,1.327984,3.5,2013-04-12 04:33:06.235000
1196,757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,03526,Bakersfield city,Kern,06029,San Joaquin Valley,10,7731.1179,21953,0.3521668,0,1.6341034,0.6540493,185.7214439,,1.3219348,3.5,2013-04-12 04:33:06.235000
1197,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,03526,Bakersfield city,Kern,06029,San Joaquin Valley,10,7731.1179,23402,0.3303614,0.2934078,0.367315,0.0188539,5.7070435,4,1.2400835,3.5,2013-04-12 04:33:06.235000
1198,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,03666,Baldwin Park city,Los Angeles,06037,Southern California,14,9572.6544024,,,,,,,,,4.07,2013-04-12 04:33:06.218000
1199,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,03666,Baldwin Park city,Los Angeles,06037,Southern California,14,9572.6544024,70250,0.1362655,0.0829956,0.1895355,0.0271785,19.9452672,,0.5115024,4.07,2013-04-12 04:33:06.227000
1200,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,03666,Baldwin Park city,Los Angeles,06037,Southern California,14,9572.6544024,,,,,,,,,4.07,2013-04-12 04:33:06.227000
1201,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,03666,Baldwin Park city,Los Angeles,06037,Southern California,14,9572.6544024,26473,0.3616007,0.3079263,0.415275,0.0273849,7.5732379,,1.3573468,4.07,2013-04-12 04:33:06.227000
1202,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,03666,Baldwin Park city,Los Angeles,06037,Southern California,14,9572.6544024,,,,,,,,,4.07,2013-04-12 04:33:06.227000
1203,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,03666,Baldwin Park city,Los Angeles,06037,Southern California,14,9572.6544024,19156,0.4997209,0.1925658,0.8068761,0.1567118,31.3598603,,1.8758114,4.07,2013-04-12 04:33:06.227000
1204,757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,03666,Baldwin Park city,Los Angeles,06037,Southern California,14,9572.6544024,,,,,,,,,4.07,2013-04-12 04:33:06.235000
1205,757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,03666,Baldwin Park city,Los Angeles,06037,Southern California,14,9572.6544024,,,,,,,,,4.07,2013-04-12 04:33:06.235000
1206,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,03666,Baldwin Park city,Los Angeles,06037,Southern California,14,9572.6544024,26500,0.3612322,0.3105257,0.4119388,0.0258707,7.1617826,3,1.3559639,4.07,2013-04-12 04:33:06.235000
1207,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,03694,Ballard CDP,Santa Barbara,06083,Santa Barbara,12,11158.14,,,,,,,,,4.63,2013-04-12 04:33:06.227000
1208,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,03694,Ballard CDP,Santa Barbara,06083,Santa Barbara,12,11158.14,,,,,,,,,4.63,2013-04-12 04:33:06.227000
1209,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,03694,Ballard CDP,Santa Barbara,06083,Santa Barbara,12,11158.14,,,,,,,,,4.63,2013-04-12 04:33:06.227000
1210,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,03694,Ballard CDP,Santa Barbara,06083,Santa Barbara,12,11158.14,,,,,,,,,4.63,2013-04-12 04:33:06.227000
1211,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,03694,Ballard CDP,Santa Barbara,06083,Santa Barbara,12,11158.14,,,,,,,,,4.63,2013-04-12 04:33:06.227000
1212,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,03694,Ballard CDP,Santa Barbara,06083,Santa Barbara,12,11158.14,72813,0.1532438,0.0249257,0.2815619,0.0654684,42.7217547,,0.5752339,4.63,2013-04-12 04:33:06.227000
1213,757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,03694,Ballard CDP,Santa Barbara,06083,Santa Barbara,12,11158.14,,,,,,,,,4.63,2013-04-12 04:33:06.235000
1214,757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,03694,Ballard CDP,Santa Barbara,06083,Santa Barbara,12,11158.14,,,,,,,,,4.63,2013-04-12 04:33:06.235000
1215,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,03694,Ballard CDP,Santa Barbara,06083,Santa Barbara,12,11158.14,72813,0.1532438,0.0249257,0.2815619,0.0654684,42.7217547,8,0.5752339,4.63,2013-04-12 04:33:06.235000
1216,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,03708,Ballico CDP,Merced,06047,San Joaquin Valley,10,,,,,,,,,,3.17,2013-04-12 04:33:06.218000
1217,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,03708,Ballico CDP,Merced,06047,San Joaquin Valley,10,,,,,,,,,,3.17,2013-04-12 04:33:06.227000
1218,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,03708,Ballico CDP,Merced,06047,San Joaquin Valley,10,,,,,,,,,,3.17,2013-04-12 04:33:06.227000
1219,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,03708,Ballico CDP,Merced,06047,San Joaquin Valley,10,,,,,,,,,,3.17,2013-04-12 04:33:06.227000
1220,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,03708,Ballico CDP,Merced,06047,San Joaquin Valley,10,,,,,,,,,,3.17,2013-04-12 04:33:06.227000
1221,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,03708,Ballico CDP,Merced,06047,San Joaquin Valley,10,,,,,,,,,,3.17,2013-04-12 04:33:06.227000
1222,757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,03708,Ballico CDP,Merced,06047,San Joaquin Valley,10,,,,,,,,,,3.17,2013-04-12 04:33:06.235000
1223,757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,03708,Ballico CDP,Merced,06047,San Joaquin Valley,10,,,,,,,,,,3.17,2013-04-12 04:33:06.235000
1224,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,03708,Ballico CDP,Merced,06047,San Joaquin Valley,10,,,,,,,,,,3.17,2013-04-12 04:33:06.235000
1225,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,03792,Bangor CDP,Butte,06007,Butte,02,,,,,,,,,,3.4,2013-04-12 04:33:06.218000
1226,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,03792,Bangor CDP,Butte,06007,Butte,02,,,,,,,,,,3.4,2013-04-12 04:33:06.227000
1227,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,03792,Bangor CDP,Butte,06007,Butte,02,,,,,,,,,,3.4,2013-04-12 04:33:06.227000
1228,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,03792,Bangor CDP,Butte,06007,Butte,02,,,,,,,,,,3.4,2013-04-12 04:33:06.227000
1229,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,03792,Bangor CDP,Butte,06007,Butte,02,,,,,,,,,,3.4,2013-04-12 04:33:06.227000
1230,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,03792,Bangor CDP,Butte,06007,Butte,02,,,,,,,,,,3.4,2013-04-12 04:33:06.227000
1231,757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,03792,Bangor CDP,Butte,06007,Butte,02,,,,,,,,,,3.4,2013-04-12 04:33:06.235000
1232,757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,03792,Bangor CDP,Butte,06007,Butte,02,,,,,,,,,,3.4,2013-04-12 04:33:06.235000
1233,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,03792,Bangor CDP,Butte,06007,Butte,02,,,,,,,,,,3.4,2013-04-12 04:33:06.235000
1234,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,03820,Banning city,Riverside,06065,Southern California,14,7388.8963896,,,,,,,,,3.23,2013-04-12 04:33:06.227000
1235,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,03820,Banning city,Riverside,06065,Southern California,14,7388.8963896,31616,0.2337075,0.0174641,0.4499509,0.1103282,47.2078314,,0.877272,3.23,2013-04-12 04:33:06.227000
1236,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,03820,Banning city,Riverside,06065,Southern California,14,7388.8963896,21429,0.3448083,0,1.0965782,0.3835561,111.2374916,,1.2943129,3.23,2013-04-12 04:33:06.227000
1237,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,03820,Banning city,Riverside,06065,Southern California,14,7388.8963896,13872,0.5326482,0.3213745,0.743922,0.1077927,20.2371313,,1.9994111,3.23,2013-04-12 04:33:06.227000
1238,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,03820,Banning city,Riverside,06065,Southern California,14,7388.8963896,,,,,,,,,3.23,2013-04-12 04:33:06.227000
1239,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,03820,Banning city,Riverside,06065,Southern California,14,7388.8963896,16406,0.4503777,0.2474851,0.6532702,0.1035166,22.9844001,,1.6905907,3.23,2013-04-12 04:33:06.227000
1240,757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,03820,Banning city,Riverside,06065,Southern California,14,7388.8963896,,,,,,,,,3.23,2013-04-12 04:33:06.235000
1241,757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,03820,Banning city,Riverside,06065,Southern California,14,7388.8963896,,,,,,,,,3.23,2013-04-12 04:33:06.235000
1242,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,03820,Banning city,Riverside,06065,Southern California,14,7388.8963896,18607,0.397103,0.2439994,0.5502067,0.0781141,19.6709969,3,1.4906127,3.23,2013-04-12 04:33:06.235000
1243,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,04030,Barstow city,San Bernardino,06071,Southern California,14,7703.958624,,,,,,,,,3.4,2013-04-12 04:33:06.227000
1244,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,04030,Barstow city,San Bernardino,06071,Southern California,14,7703.958624,,,,,,,,,3.4,2013-04-12 04:33:06.227000
1245,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,04030,Barstow city,San Bernardino,06071,Southern California,14,7703.958624,16179,0.4761703,0.2405539,0.7117866,0.1202124,25.2456795,,1.7874087,3.4,2013-04-12 04:33:06.227000
1246,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,PL,04030,Barstow city,San Bernardino,06071,Southern California,14,7703.958624,17089,0.4508139,0.084915,0.8167128,0.1866831,41.4102391,,1.6922281,3.4,2013-04-12 04:33:06.227000
1247,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,PL,04030,Barstow city,San Bernardino,06071,Southern California,14,7703.958624,,,,,,,,,3.4,2013-04-12 04:33:06.227000
1248,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,PL,04030,Barstow city,San Bernardino,06071,Southern California,14,7703.958624,15625,0.4930534,0,1.2941151,0.408705,82.8926444,,1.8507831,3.4,2013-04-12 04:33:06.227000
1249,757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,PL,04030,Barstow city,San Bernardino,06071,Southern California,14,7703.958624,33250,0.231698,0.1187477,0.3446483,0.0576277,24.8719063,,0.8697289,3.4,2013-04-12 04:33:06.235000
1250,757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,PL,04030,Barstow city,San Bernardino,06071,Southern California,14,7703.958624,,,,,,,,,3.4,2013-04-12 04:33:06.235000
1251,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,PL,04030,Barstow city,San Bernardino,06071,Southern California,14,7703.958624,16752,0.4598829,0.3458911,0.5738747,0.0581591,12.6464963,2,1.7262707,3.4,2013-04-12 04:33:06.235000
1252,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,PL,04198,Bass Lake CDP,Madera,06039,San Joaquin Valley,10,,,,,,,,,,,2013-04-12 04:33:06.218000
1253,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,PL,04198,Bass Lake CDP,Madera,06039,San Joaquin Valley,10,,,,,,,,,,,2013-04-12 04:33:06.227000
1254,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,PL,04198,Bass Lake CDP,Madera,06039,San Joaquin Valley,10,,,,,,,,,,,2013-04-12 04:33:06.227000
